session_date,open_utc,close_utc,open_et,close_et,is_early_close,year,month,dow,calendar,timezone
2012-01-27,2012-01-27T14:30:00+0000,2012-01-27T21:00:00+0000,2012-01-27T09:30:00-0500,2012-01-27T16:00:00-0500,False,2012,1,Friday,XNYS,America/New_York
2012-01-30,2012-01-30T14:30:00+0000,2012-01-30T21:00:00+0000,2012-01-30T09:30:00-0500,2012-01-30T16:00:00-0500,False,2012,1,Monday,XNYS,America/New_York
2012-01-31,2012-01-31T14:30:00+0000,2012-01-31T21:00:00+0000,2012-01-31T09:30:00-0500,2012-01-31T16:00:00-0500,False,2012,1,Tuesday,XNYS,America/New_York
2012-02-01,2012-02-01T14:30:00+0000,2012-02-01T21:00:00+0000,2012-02-01T09:30:00-0500,2012-02-01T16:00:00-0500,False,2012,2,Wednesday,XNYS,America/New_York
2012-02-02,2012-02-02T14:30:00+0000,2012-02-02T21:00:00+0000,2012-02-02T09:30:00-0500,2012-02-02T16:00:00-0500,False,2012,2,Thursday,XNYS,America/New_York
2012-02-03,2012-02-03T14:30:00+0000,2012-02-03T21:00:00+0000,2012-02-03T09:30:00-0500,2012-02-03T16:00:00-0500,False,2012,2,Friday,XNYS,America/New_York
2012-02-06,2012-02-06T14:30:00+0000,2012-02-06T21:00:00+0000,2012-02-06T09:30:00-0500,2012-02-06T16:00:00-0500,False,2012,2,Monday,XNYS,America/New_York
2012-02-07,2012-02-07T14:30:00+0000,2012-02-07T21:00:00+0000,2012-02-07T09:30:00-0500,2012-02-07T16:00:00-0500,False,2012,2,Tuesday,XNYS,America/New_York
2012-02-08,2012-02-08T14:30:00+0000,2012-02-08T21:00:00+0000,2012-02-08T09:30:00-0500,2012-02-08T16:00:00-0500,False,2012,2,Wednesday,XNYS,America/New_York
2012-02-09,2012-02-09T14:30:00+0000,2012-02-09T21:00:00+0000,2012-02-09T09:30:00-0500,2012-02-09T16:00:00-0500,False,2012,2,Thursday,XNYS,America/New_York
2012-02-10,2012-02-10T14:30:00+0000,2012-02-10T21:00:00+0000,2012-02-10T09:30:00-0500,2012-02-10T16:00:00-0500,False,2012,2,Friday,XNYS,America/New_York
2012-02-13,2012-02-13T14:30:00+0000,2012-02-13T21:00:00+0000,2012-02-13T09:30:00-0500,2012-02-13T16:00:00-0500,False,2012,2,Monday,XNYS,America/New_York
2012-02-14,2012-02-14T14:30:00+0000,2012-02-14T21:00:00+0000,2012-02-14T09:30:00-0500,2012-02-14T16:00:00-0500,False,2012,2,Tuesday,XNYS,America/New_York
2012-02-15,2012-02-15T14:30:00+0000,2012-02-15T21:00:00+0000,2012-02-15T09:30:00-0500,2012-02-15T16:00:00-0500,False,2012,2,Wednesday,XNYS,America/New_York
2012-02-16,2012-02-16T14:30:00+0000,2012-02-16T21:00:00+0000,2012-02-16T09:30:00-0500,2012-02-16T16:00:00-0500,False,2012,2,Thursday,XNYS,America/New_York
2012-02-17,2012-02-17T14:30:00+0000,2012-02-17T21:00:00+0000,2012-02-17T09:30:00-0500,2012-02-17T16:00:00-0500,False,2012,2,Friday,XNYS,America/New_York
2012-02-21,2012-02-21T14:30:00+0000,2012-02-21T21:00:00+0000,2012-02-21T09:30:00-0500,2012-02-21T16:00:00-0500,False,2012,2,Tuesday,XNYS,America/New_York
2012-02-22,2012-02-22T14:30:00+0000,2012-02-22T21:00:00+0000,2012-02-22T09:30:00-0500,2012-02-22T16:00:00-0500,False,2012,2,Wednesday,XNYS,America/New_York
2012-02-23,2012-02-23T14:30:00+0000,2012-02-23T21:00:00+0000,2012-02-23T09:30:00-0500,2012-02-23T16:00:00-0500,False,2012,2,Thursday,XNYS,America/New_York
2012-02-24,2012-02-24T14:30:00+0000,2012-02-24T21:00:00+0000,2012-02-24T09:30:00-0500,2012-02-24T16:00:00-0500,False,2012,2,Friday,XNYS,America/New_York
2012-02-27,2012-02-27T14:30:00+0000,2012-02-27T21:00:00+0000,2012-02-27T09:30:00-0500,2012-02-27T16:00:00-0500,False,2012,2,Monday,XNYS,America/New_York
2012-02-28,2012-02-28T14:30:00+0000,2012-02-28T21:00:00+0000,2012-02-28T09:30:00-0500,2012-02-28T16:00:00-0500,False,2012,2,Tuesday,XNYS,America/New_York
2012-02-29,2012-02-29T14:30:00+0000,2012-02-29T21:00:00+0000,2012-02-29T09:30:00-0500,2012-02-29T16:00:00-0500,False,2012,2,Wednesday,XNYS,America/New_York
2012-03-01,2012-03-01T14:30:00+0000,2012-03-01T21:00:00+0000,2012-03-01T09:30:00-0500,2012-03-01T16:00:00-0500,False,2012,3,Thursday,XNYS,America/New_York
2012-03-02,2012-03-02T14:30:00+0000,2012-03-02T21:00:00+0000,2012-03-02T09:30:00-0500,2012-03-02T16:00:00-0500,False,2012,3,Friday,XNYS,America/New_York
2012-03-05,2012-03-05T14:30:00+0000,2012-03-05T21:00:00+0000,2012-03-05T09:30:00-0500,2012-03-05T16:00:00-0500,False,2012,3,Monday,XNYS,America/New_York
2012-03-06,2012-03-06T14:30:00+0000,2012-03-06T21:00:00+0000,2012-03-06T09:30:00-0500,2012-03-06T16:00:00-0500,False,2012,3,Tuesday,XNYS,America/New_York
2012-03-07,2012-03-07T14:30:00+0000,2012-03-07T21:00:00+0000,2012-03-07T09:30:00-0500,2012-03-07T16:00:00-0500,False,2012,3,Wednesday,XNYS,America/New_York
2012-03-08,2012-03-08T14:30:00+0000,2012-03-08T21:00:00+0000,2012-03-08T09:30:00-0500,2012-03-08T16:00:00-0500,False,2012,3,Thursday,XNYS,America/New_York
2012-03-09,2012-03-09T14:30:00+0000,2012-03-09T21:00:00+0000,2012-03-09T09:30:00-0500,2012-03-09T16:00:00-0500,False,2012,3,Friday,XNYS,America/New_York
2012-03-12,2012-03-12T13:30:00+0000,2012-03-12T20:00:00+0000,2012-03-12T09:30:00-0400,2012-03-12T16:00:00-0400,False,2012,3,Monday,XNYS,America/New_York
2012-03-13,2012-03-13T13:30:00+0000,2012-03-13T20:00:00+0000,2012-03-13T09:30:00-0400,2012-03-13T16:00:00-0400,False,2012,3,Tuesday,XNYS,America/New_York
2012-03-14,2012-03-14T13:30:00+0000,2012-03-14T20:00:00+0000,2012-03-14T09:30:00-0400,2012-03-14T16:00:00-0400,False,2012,3,Wednesday,XNYS,America/New_York
2012-03-15,2012-03-15T13:30:00+0000,2012-03-15T20:00:00+0000,2012-03-15T09:30:00-0400,2012-03-15T16:00:00-0400,False,2012,3,Thursday,XNYS,America/New_York
2012-03-16,2012-03-16T13:30:00+0000,2012-03-16T20:00:00+0000,2012-03-16T09:30:00-0400,2012-03-16T16:00:00-0400,False,2012,3,Friday,XNYS,America/New_York
2012-03-19,2012-03-19T13:30:00+0000,2012-03-19T20:00:00+0000,2012-03-19T09:30:00-0400,2012-03-19T16:00:00-0400,False,2012,3,Monday,XNYS,America/New_York
2012-03-20,2012-03-20T13:30:00+0000,2012-03-20T20:00:00+0000,2012-03-20T09:30:00-0400,2012-03-20T16:00:00-0400,False,2012,3,Tuesday,XNYS,America/New_York
2012-03-21,2012-03-21T13:30:00+0000,2012-03-21T20:00:00+0000,2012-03-21T09:30:00-0400,2012-03-21T16:00:00-0400,False,2012,3,Wednesday,XNYS,America/New_York
2012-03-22,2012-03-22T13:30:00+0000,2012-03-22T20:00:00+0000,2012-03-22T09:30:00-0400,2012-03-22T16:00:00-0400,False,2012,3,Thursday,XNYS,America/New_York
2012-03-23,2012-03-23T13:30:00+0000,2012-03-23T20:00:00+0000,2012-03-23T09:30:00-0400,2012-03-23T16:00:00-0400,False,2012,3,Friday,XNYS,America/New_York
2012-03-26,2012-03-26T13:30:00+0000,2012-03-26T20:00:00+0000,2012-03-26T09:30:00-0400,2012-03-26T16:00:00-0400,False,2012,3,Monday,XNYS,America/New_York
2012-03-27,2012-03-27T13:30:00+0000,2012-03-27T20:00:00+0000,2012-03-27T09:30:00-0400,2012-03-27T16:00:00-0400,False,2012,3,Tuesday,XNYS,America/New_York
2012-03-28,2012-03-28T13:30:00+0000,2012-03-28T20:00:00+0000,2012-03-28T09:30:00-0400,2012-03-28T16:00:00-0400,False,2012,3,Wednesday,XNYS,America/New_York
2012-03-29,2012-03-29T13:30:00+0000,2012-03-29T20:00:00+0000,2012-03-29T09:30:00-0400,2012-03-29T16:00:00-0400,False,2012,3,Thursday,XNYS,America/New_York
2012-03-30,2012-03-30T13:30:00+0000,2012-03-30T20:00:00+0000,2012-03-30T09:30:00-0400,2012-03-30T16:00:00-0400,False,2012,3,Friday,XNYS,America/New_York
2012-04-02,2012-04-02T13:30:00+0000,2012-04-02T20:00:00+0000,2012-04-02T09:30:00-0400,2012-04-02T16:00:00-0400,False,2012,4,Monday,XNYS,America/New_York
2012-04-03,2012-04-03T13:30:00+0000,2012-04-03T20:00:00+0000,2012-04-03T09:30:00-0400,2012-04-03T16:00:00-0400,False,2012,4,Tuesday,XNYS,America/New_York
2012-04-04,2012-04-04T13:30:00+0000,2012-04-04T20:00:00+0000,2012-04-04T09:30:00-0400,2012-04-04T16:00:00-0400,False,2012,4,Wednesday,XNYS,America/New_York
2012-04-05,2012-04-05T13:30:00+0000,2012-04-05T20:00:00+0000,2012-04-05T09:30:00-0400,2012-04-05T16:00:00-0400,False,2012,4,Thursday,XNYS,America/New_York
2012-04-09,2012-04-09T13:30:00+0000,2012-04-09T20:00:00+0000,2012-04-09T09:30:00-0400,2012-04-09T16:00:00-0400,False,2012,4,Monday,XNYS,America/New_York
2012-04-10,2012-04-10T13:30:00+0000,2012-04-10T20:00:00+0000,2012-04-10T09:30:00-0400,2012-04-10T16:00:00-0400,False,2012,4,Tuesday,XNYS,America/New_York
2012-04-11,2012-04-11T13:30:00+0000,2012-04-11T20:00:00+0000,2012-04-11T09:30:00-0400,2012-04-11T16:00:00-0400,False,2012,4,Wednesday,XNYS,America/New_York
2012-04-12,2012-04-12T13:30:00+0000,2012-04-12T20:00:00+0000,2012-04-12T09:30:00-0400,2012-04-12T16:00:00-0400,False,2012,4,Thursday,XNYS,America/New_York
2012-04-13,2012-04-13T13:30:00+0000,2012-04-13T20:00:00+0000,2012-04-13T09:30:00-0400,2012-04-13T16:00:00-0400,False,2012,4,Friday,XNYS,America/New_York
2012-04-16,2012-04-16T13:30:00+0000,2012-04-16T20:00:00+0000,2012-04-16T09:30:00-0400,2012-04-16T16:00:00-0400,False,2012,4,Monday,XNYS,America/New_York
2012-04-17,2012-04-17T13:30:00+0000,2012-04-17T20:00:00+0000,2012-04-17T09:30:00-0400,2012-04-17T16:00:00-0400,False,2012,4,Tuesday,XNYS,America/New_York
2012-04-18,2012-04-18T13:30:00+0000,2012-04-18T20:00:00+0000,2012-04-18T09:30:00-0400,2012-04-18T16:00:00-0400,False,2012,4,Wednesday,XNYS,America/New_York
2012-04-19,2012-04-19T13:30:00+0000,2012-04-19T20:00:00+0000,2012-04-19T09:30:00-0400,2012-04-19T16:00:00-0400,False,2012,4,Thursday,XNYS,America/New_York
2012-04-20,2012-04-20T13:30:00+0000,2012-04-20T20:00:00+0000,2012-04-20T09:30:00-0400,2012-04-20T16:00:00-0400,False,2012,4,Friday,XNYS,America/New_York
2012-04-23,2012-04-23T13:30:00+0000,2012-04-23T20:00:00+0000,2012-04-23T09:30:00-0400,2012-04-23T16:00:00-0400,False,2012,4,Monday,XNYS,America/New_York
2012-04-24,2012-04-24T13:30:00+0000,2012-04-24T20:00:00+0000,2012-04-24T09:30:00-0400,2012-04-24T16:00:00-0400,False,2012,4,Tuesday,XNYS,America/New_York
2012-04-25,2012-04-25T13:30:00+0000,2012-04-25T20:00:00+0000,2012-04-25T09:30:00-0400,2012-04-25T16:00:00-0400,False,2012,4,Wednesday,XNYS,America/New_York
2012-04-26,2012-04-26T13:30:00+0000,2012-04-26T20:00:00+0000,2012-04-26T09:30:00-0400,2012-04-26T16:00:00-0400,False,2012,4,Thursday,XNYS,America/New_York
2012-04-27,2012-04-27T13:30:00+0000,2012-04-27T20:00:00+0000,2012-04-27T09:30:00-0400,2012-04-27T16:00:00-0400,False,2012,4,Friday,XNYS,America/New_York
2012-04-30,2012-04-30T13:30:00+0000,2012-04-30T20:00:00+0000,2012-04-30T09:30:00-0400,2012-04-30T16:00:00-0400,False,2012,4,Monday,XNYS,America/New_York
2012-05-01,2012-05-01T13:30:00+0000,2012-05-01T20:00:00+0000,2012-05-01T09:30:00-0400,2012-05-01T16:00:00-0400,False,2012,5,Tuesday,XNYS,America/New_York
2012-05-02,2012-05-02T13:30:00+0000,2012-05-02T20:00:00+0000,2012-05-02T09:30:00-0400,2012-05-02T16:00:00-0400,False,2012,5,Wednesday,XNYS,America/New_York
2012-05-03,2012-05-03T13:30:00+0000,2012-05-03T20:00:00+0000,2012-05-03T09:30:00-0400,2012-05-03T16:00:00-0400,False,2012,5,Thursday,XNYS,America/New_York
2012-05-04,2012-05-04T13:30:00+0000,2012-05-04T20:00:00+0000,2012-05-04T09:30:00-0400,2012-05-04T16:00:00-0400,False,2012,5,Friday,XNYS,America/New_York
2012-05-07,2012-05-07T13:30:00+0000,2012-05-07T20:00:00+0000,2012-05-07T09:30:00-0400,2012-05-07T16:00:00-0400,False,2012,5,Monday,XNYS,America/New_York
2012-05-08,2012-05-08T13:30:00+0000,2012-05-08T20:00:00+0000,2012-05-08T09:30:00-0400,2012-05-08T16:00:00-0400,False,2012,5,Tuesday,XNYS,America/New_York
2012-05-09,2012-05-09T13:30:00+0000,2012-05-09T20:00:00+0000,2012-05-09T09:30:00-0400,2012-05-09T16:00:00-0400,False,2012,5,Wednesday,XNYS,America/New_York
2012-05-10,2012-05-10T13:30:00+0000,2012-05-10T20:00:00+0000,2012-05-10T09:30:00-0400,2012-05-10T16:00:00-0400,False,2012,5,Thursday,XNYS,America/New_York
2012-05-11,2012-05-11T13:30:00+0000,2012-05-11T20:00:00+0000,2012-05-11T09:30:00-0400,2012-05-11T16:00:00-0400,False,2012,5,Friday,XNYS,America/New_York
2012-05-14,2012-05-14T13:30:00+0000,2012-05-14T20:00:00+0000,2012-05-14T09:30:00-0400,2012-05-14T16:00:00-0400,False,2012,5,Monday,XNYS,America/New_York
2012-05-15,2012-05-15T13:30:00+0000,2012-05-15T20:00:00+0000,2012-05-15T09:30:00-0400,2012-05-15T16:00:00-0400,False,2012,5,Tuesday,XNYS,America/New_York
2012-05-16,2012-05-16T13:30:00+0000,2012-05-16T20:00:00+0000,2012-05-16T09:30:00-0400,2012-05-16T16:00:00-0400,False,2012,5,Wednesday,XNYS,America/New_York
2012-05-17,2012-05-17T13:30:00+0000,2012-05-17T20:00:00+0000,2012-05-17T09:30:00-0400,2012-05-17T16:00:00-0400,False,2012,5,Thursday,XNYS,America/New_York
2012-05-18,2012-05-18T13:30:00+0000,2012-05-18T20:00:00+0000,2012-05-18T09:30:00-0400,2012-05-18T16:00:00-0400,False,2012,5,Friday,XNYS,America/New_York
2012-05-21,2012-05-21T13:30:00+0000,2012-05-21T20:00:00+0000,2012-05-21T09:30:00-0400,2012-05-21T16:00:00-0400,False,2012,5,Monday,XNYS,America/New_York
2012-05-22,2012-05-22T13:30:00+0000,2012-05-22T20:00:00+0000,2012-05-22T09:30:00-0400,2012-05-22T16:00:00-0400,False,2012,5,Tuesday,XNYS,America/New_York
2012-05-23,2012-05-23T13:30:00+0000,2012-05-23T20:00:00+0000,2012-05-23T09:30:00-0400,2012-05-23T16:00:00-0400,False,2012,5,Wednesday,XNYS,America/New_York
2012-05-24,2012-05-24T13:30:00+0000,2012-05-24T20:00:00+0000,2012-05-24T09:30:00-0400,2012-05-24T16:00:00-0400,False,2012,5,Thursday,XNYS,America/New_York
2012-05-25,2012-05-25T13:30:00+0000,2012-05-25T20:00:00+0000,2012-05-25T09:30:00-0400,2012-05-25T16:00:00-0400,False,2012,5,Friday,XNYS,America/New_York
2012-05-29,2012-05-29T13:30:00+0000,2012-05-29T20:00:00+0000,2012-05-29T09:30:00-0400,2012-05-29T16:00:00-0400,False,2012,5,Tuesday,XNYS,America/New_York
2012-05-30,2012-05-30T13:30:00+0000,2012-05-30T20:00:00+0000,2012-05-30T09:30:00-0400,2012-05-30T16:00:00-0400,False,2012,5,Wednesday,XNYS,America/New_York
2012-05-31,2012-05-31T13:30:00+0000,2012-05-31T20:00:00+0000,2012-05-31T09:30:00-0400,2012-05-31T16:00:00-0400,False,2012,5,Thursday,XNYS,America/New_York
2012-06-01,2012-06-01T13:30:00+0000,2012-06-01T20:00:00+0000,2012-06-01T09:30:00-0400,2012-06-01T16:00:00-0400,False,2012,6,Friday,XNYS,America/New_York
2012-06-04,2012-06-04T13:30:00+0000,2012-06-04T20:00:00+0000,2012-06-04T09:30:00-0400,2012-06-04T16:00:00-0400,False,2012,6,Monday,XNYS,America/New_York
2012-06-05,2012-06-05T13:30:00+0000,2012-06-05T20:00:00+0000,2012-06-05T09:30:00-0400,2012-06-05T16:00:00-0400,False,2012,6,Tuesday,XNYS,America/New_York
2012-06-06,2012-06-06T13:30:00+0000,2012-06-06T20:00:00+0000,2012-06-06T09:30:00-0400,2012-06-06T16:00:00-0400,False,2012,6,Wednesday,XNYS,America/New_York
2012-06-07,2012-06-07T13:30:00+0000,2012-06-07T20:00:00+0000,2012-06-07T09:30:00-0400,2012-06-07T16:00:00-0400,False,2012,6,Thursday,XNYS,America/New_York
2012-06-08,2012-06-08T13:30:00+0000,2012-06-08T20:00:00+0000,2012-06-08T09:30:00-0400,2012-06-08T16:00:00-0400,False,2012,6,Friday,XNYS,America/New_York
2012-06-11,2012-06-11T13:30:00+0000,2012-06-11T20:00:00+0000,2012-06-11T09:30:00-0400,2012-06-11T16:00:00-0400,False,2012,6,Monday,XNYS,America/New_York
2012-06-12,2012-06-12T13:30:00+0000,2012-06-12T20:00:00+0000,2012-06-12T09:30:00-0400,2012-06-12T16:00:00-0400,False,2012,6,Tuesday,XNYS,America/New_York
2012-06-13,2012-06-13T13:30:00+0000,2012-06-13T20:00:00+0000,2012-06-13T09:30:00-0400,2012-06-13T16:00:00-0400,False,2012,6,Wednesday,XNYS,America/New_York
2012-06-14,2012-06-14T13:30:00+0000,2012-06-14T20:00:00+0000,2012-06-14T09:30:00-0400,2012-06-14T16:00:00-0400,False,2012,6,Thursday,XNYS,America/New_York
2012-06-15,2012-06-15T13:30:00+0000,2012-06-15T20:00:00+0000,2012-06-15T09:30:00-0400,2012-06-15T16:00:00-0400,False,2012,6,Friday,XNYS,America/New_York
2012-06-18,2012-06-18T13:30:00+0000,2012-06-18T20:00:00+0000,2012-06-18T09:30:00-0400,2012-06-18T16:00:00-0400,False,2012,6,Monday,XNYS,America/New_York
2012-06-19,2012-06-19T13:30:00+0000,2012-06-19T20:00:00+0000,2012-06-19T09:30:00-0400,2012-06-19T16:00:00-0400,False,2012,6,Tuesday,XNYS,America/New_York
2012-06-20,2012-06-20T13:30:00+0000,2012-06-20T20:00:00+0000,2012-06-20T09:30:00-0400,2012-06-20T16:00:00-0400,False,2012,6,Wednesday,XNYS,America/New_York
2012-06-21,2012-06-21T13:30:00+0000,2012-06-21T20:00:00+0000,2012-06-21T09:30:00-0400,2012-06-21T16:00:00-0400,False,2012,6,Thursday,XNYS,America/New_York
2012-06-22,2012-06-22T13:30:00+0000,2012-06-22T20:00:00+0000,2012-06-22T09:30:00-0400,2012-06-22T16:00:00-0400,False,2012,6,Friday,XNYS,America/New_York
2012-06-25,2012-06-25T13:30:00+0000,2012-06-25T20:00:00+0000,2012-06-25T09:30:00-0400,2012-06-25T16:00:00-0400,False,2012,6,Monday,XNYS,America/New_York
2012-06-26,2012-06-26T13:30:00+0000,2012-06-26T20:00:00+0000,2012-06-26T09:30:00-0400,2012-06-26T16:00:00-0400,False,2012,6,Tuesday,XNYS,America/New_York
2012-06-27,2012-06-27T13:30:00+0000,2012-06-27T20:00:00+0000,2012-06-27T09:30:00-0400,2012-06-27T16:00:00-0400,False,2012,6,Wednesday,XNYS,America/New_York
2012-06-28,2012-06-28T13:30:00+0000,2012-06-28T20:00:00+0000,2012-06-28T09:30:00-0400,2012-06-28T16:00:00-0400,False,2012,6,Thursday,XNYS,America/New_York
2012-06-29,2012-06-29T13:30:00+0000,2012-06-29T20:00:00+0000,2012-06-29T09:30:00-0400,2012-06-29T16:00:00-0400,False,2012,6,Friday,XNYS,America/New_York
2012-07-02,2012-07-02T13:30:00+0000,2012-07-02T20:00:00+0000,2012-07-02T09:30:00-0400,2012-07-02T16:00:00-0400,False,2012,7,Monday,XNYS,America/New_York
2012-07-03,2012-07-03T13:30:00+0000,2012-07-03T17:00:00+0000,2012-07-03T09:30:00-0400,2012-07-03T13:00:00-0400,True,2012,7,Tuesday,XNYS,America/New_York
2012-07-05,2012-07-05T13:30:00+0000,2012-07-05T20:00:00+0000,2012-07-05T09:30:00-0400,2012-07-05T16:00:00-0400,False,2012,7,Thursday,XNYS,America/New_York
2012-07-06,2012-07-06T13:30:00+0000,2012-07-06T20:00:00+0000,2012-07-06T09:30:00-0400,2012-07-06T16:00:00-0400,False,2012,7,Friday,XNYS,America/New_York
2012-07-09,2012-07-09T13:30:00+0000,2012-07-09T20:00:00+0000,2012-07-09T09:30:00-0400,2012-07-09T16:00:00-0400,False,2012,7,Monday,XNYS,America/New_York
2012-07-10,2012-07-10T13:30:00+0000,2012-07-10T20:00:00+0000,2012-07-10T09:30:00-0400,2012-07-10T16:00:00-0400,False,2012,7,Tuesday,XNYS,America/New_York
2012-07-11,2012-07-11T13:30:00+0000,2012-07-11T20:00:00+0000,2012-07-11T09:30:00-0400,2012-07-11T16:00:00-0400,False,2012,7,Wednesday,XNYS,America/New_York
2012-07-12,2012-07-12T13:30:00+0000,2012-07-12T20:00:00+0000,2012-07-12T09:30:00-0400,2012-07-12T16:00:00-0400,False,2012,7,Thursday,XNYS,America/New_York
2012-07-13,2012-07-13T13:30:00+0000,2012-07-13T20:00:00+0000,2012-07-13T09:30:00-0400,2012-07-13T16:00:00-0400,False,2012,7,Friday,XNYS,America/New_York
2012-07-16,2012-07-16T13:30:00+0000,2012-07-16T20:00:00+0000,2012-07-16T09:30:00-0400,2012-07-16T16:00:00-0400,False,2012,7,Monday,XNYS,America/New_York
2012-07-17,2012-07-17T13:30:00+0000,2012-07-17T20:00:00+0000,2012-07-17T09:30:00-0400,2012-07-17T16:00:00-0400,False,2012,7,Tuesday,XNYS,America/New_York
2012-07-18,2012-07-18T13:30:00+0000,2012-07-18T20:00:00+0000,2012-07-18T09:30:00-0400,2012-07-18T16:00:00-0400,False,2012,7,Wednesday,XNYS,America/New_York
2012-07-19,2012-07-19T13:30:00+0000,2012-07-19T20:00:00+0000,2012-07-19T09:30:00-0400,2012-07-19T16:00:00-0400,False,2012,7,Thursday,XNYS,America/New_York
2012-07-20,2012-07-20T13:30:00+0000,2012-07-20T20:00:00+0000,2012-07-20T09:30:00-0400,2012-07-20T16:00:00-0400,False,2012,7,Friday,XNYS,America/New_York
2012-07-23,2012-07-23T13:30:00+0000,2012-07-23T20:00:00+0000,2012-07-23T09:30:00-0400,2012-07-23T16:00:00-0400,False,2012,7,Monday,XNYS,America/New_York
2012-07-24,2012-07-24T13:30:00+0000,2012-07-24T20:00:00+0000,2012-07-24T09:30:00-0400,2012-07-24T16:00:00-0400,False,2012,7,Tuesday,XNYS,America/New_York
2012-07-25,2012-07-25T13:30:00+0000,2012-07-25T20:00:00+0000,2012-07-25T09:30:00-0400,2012-07-25T16:00:00-0400,False,2012,7,Wednesday,XNYS,America/New_York
2012-07-26,2012-07-26T13:30:00+0000,2012-07-26T20:00:00+0000,2012-07-26T09:30:00-0400,2012-07-26T16:00:00-0400,False,2012,7,Thursday,XNYS,America/New_York
2012-07-27,2012-07-27T13:30:00+0000,2012-07-27T20:00:00+0000,2012-07-27T09:30:00-0400,2012-07-27T16:00:00-0400,False,2012,7,Friday,XNYS,America/New_York
2012-07-30,2012-07-30T13:30:00+0000,2012-07-30T20:00:00+0000,2012-07-30T09:30:00-0400,2012-07-30T16:00:00-0400,False,2012,7,Monday,XNYS,America/New_York
2012-07-31,2012-07-31T13:30:00+0000,2012-07-31T20:00:00+0000,2012-07-31T09:30:00-0400,2012-07-31T16:00:00-0400,False,2012,7,Tuesday,XNYS,America/New_York
2012-08-01,2012-08-01T13:30:00+0000,2012-08-01T20:00:00+0000,2012-08-01T09:30:00-0400,2012-08-01T16:00:00-0400,False,2012,8,Wednesday,XNYS,America/New_York
